project,location,site,station,BlackBear,CanadaLynx,Coyote,Elk(wapiti),Fisher,GrayWolf,Marten,Moose,Muledeer,Redfox,RedSquirrel,SnowshoeHare,White-tailedDeer,lure
ABMI Ecosystem Health 2018,1214-NE,1214,NE,0,0,3.9451197264489197,0,0,0,0,0,0,0,0,0,1.8737033374210832,Yes
ABMI Ecosystem Health 2018,1214-NW,1214,NW,0,0,0.21940841905778716,0,0,0,0,0,0,0,0,0,1.0847444755300208,No
ABMI Ecosystem Health 2018,1214-SE,1214,SE,0,0,0.4800833434668579,0,0,0,0,0,0,0.02015012770570276,0,0,4.78796988493466,No
ABMI Ecosystem Health 2018,1214-SW,1214,SW,0,0,0.2530398745516428,0,0,0,0,0,0,0.1475315671418998,0,0,1.651334975285234,Yes
ABMI Ecosystem Health 2016,122-NE,122,NE,0.2391082089526769,0,0,0,0.02961122677117562,0,0,0,0,0,0,0.615197996464338,0,Yes
ABMI Ecosystem Health 2016,122-NW,122,NW,3.250418487444523,0,0,0,0,0,0,0,0,0,0,0.7277608149732174,0,No
ABMI Ecosystem Health 2016,122-SE,122,SE,0.4737393239351262,0,0,0,0,0,0,0,0,0,0,0.09534626935970068,0,No
ABMI Ecosystem Health 2016,122-SW,122,SW,4.629137772841213,0,0,0,0,0,0,0,0,0.0256168572935478,0,1.511451175958137,0,Yes
ABMI Ecosystem Health 2015,1222-NE,1222,NE,0,0,0.11458320806992024,0,0,0,0,0,7.644324513068455,0,0,0,0.7865787934135027,Yes
ABMI Ecosystem Health 2015,1222-NW,1222,NW,0,0,0.007074749243206384,0,0,0,0,1.5670011721379238,16.594605159686264,0,0,0,0.17255412453381436,No
ABMI Ecosystem Health 2015,1222-SE,1222,SE,0,0,0.22282205851957831,0,0,0,0,0.0662965238169011,1.545498664247153,0,0,0,0,No
ABMI Ecosystem Health 2015,1222-SW,1222,SW,0,0,0.03374267920906879,0,0,0,0,0.0846489444375942,26.561801034817194,0,0,0,0,Yes
ABMI Ecosystem Health 2015,1223-NE,1223,NE,0,0,0.32710988568440214,0,0,0,0,0,0.718500614502532,0,0,0,0.03439186382230427,Yes
ABMI Ecosystem Health 2015,1223-NW,1223,NW,0,0,0,0,0,0,0,0,0.5263313584892451,0.015067684582461187,0,0,0,No
ABMI Ecosystem Health 2015,1223-SW,1223,SW,0,0,3.607244190210468,0,0,0,0,0,0.07085502287247382,0.020864818221907395,0,0,1.7590174624006407,Yes
ABMI Ecosystem Health 2015,1224-NE,1224,NE,0,0,1.2213441602846415,2.676488876211886,0,0,0,1.9223810351070096,15.347024918397924,0.03210175299232515,0,0,2.4454317293676158,Yes
ABMI Ecosystem Health 2015,1224-NW,1224,NW,0,0,0.17922521058102936,0,0,0,0,1.6045616670723446,0.3489376992238637,0,0,0,1.0916032578472286,No
ABMI Ecosystem Health 2015,1224-SE,1224,SE,0,0,0.11920743296623347,0.01655516430899835,0,0,0,2.2574026393839053,3.683346104552128,0,0,0,1.4502231307995792,No
ABMI Ecosystem Health 2015,1224-SW,1224,SW,0,0,0.3712211607405571,0,0,0,0,0,1.5767701534720735,0,0,0,0.35765841848390995,Yes
ABMI Ecosystem Health 2017,1225-NE,1225,NE,0,0,0.0067293598177130725,0,0,0,0,0.024573068423511372,9.289912919354526,0,0,0,0.019472523344383326,Yes
ABMI Ecosystem Health 2017,1225-NW,1225,NW,0,0,0,0,0,0,0,0,1.805199387533965,0,0,0,0,No
ABMI Ecosystem Health 2017,1225-SE,1225,SE,0,0,0.0338541308921678,0,0,0,0,0,0.5351802944837415,0,0,0,0,No
ABMI Ecosystem Health 2017,1225-SW,1225,SW,0,0,0.3549699846174146,0,0,0,0,0,3.7289877336718273,0.006700359180400908,0,0,0.07252967835367033,Yes
ABMI Ecosystem Health 2017,1226-NW,1226,NW,0,0,0.199505456337013,0,0,0,0,0,0.24996076626165725,0.014458108235059774,0,0,0.03864023007645349,No
ABMI Ecosystem Health 2017,1226-SW,1226,SW,0,0,0.3195980836582987,0,0,0,0,0,0.17900518034656554,0.006865800147818215,0,0,0,Yes
ABMI Ecosystem Health 2018,1228-NE,1228,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes
ABMI Ecosystem Health 2018,1228-NW,1228,NW,0,0,0,0,0,0,0,0,0,0,0,0,0,No
ABMI Ecosystem Health 2018,1228-SE,1228,SE,0,0,0,0,0,0,0.07105443028571656,0,0.1707933039503206,0,0,0,0,No
ABMI Ecosystem Health 2018,1228-SW,1228,SW,0,0,0,0,0,0,0.3960273651572004,0,0,0,0,0,0,Yes
ABMI Ecosystem Health 2019,1234-NE,1234,NE,0,0,0,0,0,0.15983231942484313,0.06815411671527737,0,0,0,0,0,0,Yes
ABMI Ecosystem Health 2019,1234-NW,1234,NW,0,0,0,0,0,0,0,0,0,0,0,0,0.2972071104497659,No
ABMI Ecosystem Health 2019,1234-SE,1234,SE,0,0,0,0,0,0,0,0,0,0,0.06141529387893753,0.2121984297334262,0.23571316542091184,No
ABMI Ecosystem Health 2019,1234-SW,1234,SW,0,0.04823028799446877,0.007994225710324864,0,0,0.02098949918347558,0,0.8178155011869921,0,0,0,0,0,Yes
ABMI Ecosystem Health 2019,1236-NE,1236,NE,0.5849568719362604,0,0.13767326718495188,0,0,0,0,0,0,0,0,0,1.4761723866965895,Yes
ABMI Ecosystem Health 2019,1236-NW,1236,NW,0,0,0.060800325816932316,0,0,0,0,0,0,0,0,0,2.1463081092799112,No
ABMI Ecosystem Health 2019,1236-SE,1236,SE,0.10660996801538417,0,0.02418941721778569,0,0,0,0,0,0,0,0,0,1.7481243149889893,No
ABMI Ecosystem Health 2019,1236-SW,1236,SW,0.018379112587885504,0.20834485675551662,0.43281402893263166,0,0,0,0,0,0,0,0,0.5242848541677367,1.5318804288810828,Yes
ABMI Ecosystem Health 2017,1240-NE,1240,NE,0,0,0.13248233940811072,0,0,0,0,0,0,0,0,0.8666224200971702,0.5716212327567376,Yes
ABMI Ecosystem Health 2017,1240-NW,1240,NW,0,0,0,0,0,0,0,0,0,0,0,0.8637445265768195,1.4306344811493261,No
ABMI Ecosystem Health 2017,1240-SE,1240,SE,0,0,0,0,0,0,0,0.3977740064000162,0,0,0,0.5328259271737519,0.20062635372579185,No
ABMI Ecosystem Health 2017,1240-SW,1240,SW,0,0.3751271587968661,0,0,0,0,0,0.06767706863822169,0,0,0,0.10202770260682523,1.6389189621422326,Yes
ABMI Ecosystem Health 2017,1241-NE,1241,NE,0,0,0.7359336363015923,0,0,0,0,2.8833506493387198,0,0,0.07222252305443319,4.2078196413962905,0.7147973773595795,Yes
ABMI Ecosystem Health 2017,1241-NW,1241,NW,0,0,0,0,0,0,0,0.7385020068697011,0,0,0,1.730500318237555,0.6704506539273816,No
ABMI Ecosystem Health 2017,1241-SE,1241,SE,0,0,0.26956390837129307,0,0,0,0,0,0,0,0,0.03589593668582201,8.13355081596363,No
ABMI Ecosystem Health 2017,1241-SW,1241,SW,0,0,0.23964797184223965,0,0,0,0,0,0,0,0,0,8.74844814807171,Yes
ABMI Ecosystem Health 2017,1242-NE,1242,NE,0,0,0.9640310227415708,0,0,0,0,0.40977991995468566,0.665488715273218,0.029674063244857444,0,0,4.237675514873741,Yes
ABMI Ecosystem Health 2017,1242-NW,1242,NW,0,0,0.09364046469559156,0,0,0,0,0,0.3379860321798329,0,0,0,0.5614725993478924,No
ABMI Ecosystem Health 2017,1242-SE,1242,SE,0,0,0.039606079520635794,0,0,0,0,0,0,0,0,0,0.11176556701666288,No
ABMI Ecosystem Health 2017,1242-SW,1242,SW,0,0,2.609166378727984,0,0,0,0,0,0.28303117889767365,0.05627716557555007,0,0,2.7096836233006982,Yes
ABMI Ecosystem Health 2018,1243-NE,1243,NE,0,0,0.24562898031337638,0,0,0,0,0,0.8333358742373187,0.05161029423061905,0,0,0,Yes
ABMI Ecosystem Health 2018,1243-NW,1243,NW,0,0,0.07352967644368906,0,0,0,0,0,0,0.025987652465974412,0,0,0,No
ABMI Ecosystem Health 2018,1243-SE,1243,SE,0,0,0.085570198835379,0,0,0,0,0,6.604633991203449,0.08882580673380368,0,0,0.06999957329482137,No
ABMI Ecosystem Health 2018,1243-SW,1243,SW,0,0,0.04733578295455928,0,0,0,0,0,0,0.008375586592949296,0,0,0,Yes
ABMI Ecosystem Health 2018,1244-NE,1244,NE,0,0,6.9642732840956345,0,0,0,0,0,0,0,0,0,14.49529803873055,Yes
ABMI Ecosystem Health 2018,1244-NW,1244,NW,0,0,0.05810197114369517,0,0,0,0,0,0.11165704825120035,0.008367987850394361,0,0,2.413710197876866,No
ABMI Ecosystem Health 2018,1244-SE,1244,SE,0,0,0.05808281002193244,0,0,0,0,0,0,0,0,0,0.5526715510341512,No
ABMI Ecosystem Health 2018,1244-SW,1244,SW,0,0,0.8775034397200476,0,0.037211397368939775,0,0,0,0,0.04963195786474433,0,0,3.7918519448365338,Yes
ABMI Ecosystem Health 2018,1245-NE,1245,NE,0,0,2.106149234641606,0,0,0,0,0,0,0.28872125425000345,0,0,0,Yes
ABMI Ecosystem Health 2018,1245-NW,1245,NW,0,0,0.024341919738734095,0,0,0,0,0,0,0,0,0,0.04896016099486236,No
ABMI Ecosystem Health 2018,1245-SE,1245,SE,0,0,1.3217015074189393,0,0,0,0,0,0,0,0,0,0.01654636476654866,No
ABMI Ecosystem Health 2018,1245-SW,1245,SW,0,0,0.26996435086618714,0,0,0,0,0,0,0.007475402479685628,0,0,0.5930207037961641,Yes
ABMI Ecosystem Health 2015,1252-NE,1252,NE,0,0,2.544583977375334,0,0,0,0,0,0.09769193909108442,0,0,0,0.11191566139008409,Yes
ABMI Ecosystem Health 2015,1252-NW,1252,NW,0,0,0.12321187065892394,0,0,0,0,0,0.007713006185079211,0.018075140998702506,0,0,0.7472381141394818,No
ABMI Ecosystem Health 2015,1252-SE,1252,SE,0,0,0.7619844745004879,0,0,0,0,0,0,0,0,0,1.658560942702664,No
ABMI Ecosystem Health 2015,1252-SW,1252,SW,0,0,0.9664252954605699,0,0,0,0,0.04286360441405455,0.12810416691178309,0,0,0,0.8656012292143432,Yes
ABMI Ecosystem Health 2015,1253-NE,1253,NE,0,0,0.4618865243596822,5.78414762304919,0,0,0,5.410423908091586,12.681405369452161,0,0,0,6.545069502442579,Yes
ABMI Ecosystem Health 2015,1253-NW,1253,NW,0,0,0.1264454248600323,0.3446788529305539,0,0,0,0,2.4580163954855654,0,0,0,6.830961233572054,No
ABMI Ecosystem Health 2015,1253-SE,1253,SE,0,0,0.029435542332956754,0.6392431420703789,0,0,0,0,0.867228290941819,0,0,0,0.9520322770642873,No
ABMI Ecosystem Health 2015,1253-SW,1253,SW,0,0,0.1478673105363179,0,0,0,0,0,0.06807134284053878,0,0,0,0.10235545921060864,Yes
ABMI Ecosystem Health 2017,1255-NE,1255,NE,0,0,0.014322053346003167,0.2078567957108917,0,0,0,0.8697335948973919,2.2211010906758233,0,0,0,3.2628490641720798,Yes
ABMI Ecosystem Health 2017,1255-NW,1255,NW,0,0,0.2639797842792432,2.3737878792388294,0,0,0,3.849425957134121,14.25715730382472,0,0,0.08376181129387889,8.534427225409026,No
ABMI Ecosystem Health 2017,1255-SE,1255,SE,0,0,0,0.06090007284553779,0,0,0,2.6069836847720396,10.489994092859119,0,0,0,1.1593138416263782,No
ABMI Ecosystem Health 2017,1255-SW,1255,SW,0,0,1.1929064612068048,1.3309298872975854,0,0,0,0.20638728231959919,66.69042078454439,0,0,0.03287802391713817,5.540365297164483,Yes
ABMI Ecosystem Health 2017,1256-NE,1256,NE,0,0,0.8554716005962311,0,0,0,0,0,0,0.006519246348563048,0,0,0,Yes
ABMI Ecosystem Health 2017,1256-NW,1256,NW,0,0,0.14375569197794788,0,0,0,0,0.12013938649871815,0,0,0,0,0,No
ABMI Ecosystem Health 2017,1256-SE,1256,SE,0,0,0.04409700513437673,0,0,0,0,0,0,0,0,0,0.10980079123198941,No
ABMI Ecosystem Health 2017,1256-SW,1256,SW,0,0,0.7610707681386403,0,0,0,0,0,0,0.1401403326664386,0,0,0,Yes
ABMI Ecosystem Health 2017,1263-NE,1263,NE,0,0,0,0,0,0,0,0,0,0,0,0,0.16365481144466493,Yes
ABMI Ecosystem Health 2017,1263-NW,1263,NW,0,0,0,0,0,0.009036581186833785,0,0,0,0,0,0,0.261301967063906,No
ABMI Ecosystem Health 2017,1263-SE,1263,SE,0,0,0,0,0,0,0.07063929621113338,0,0,0,0,0,0.21779469477025937,No
ABMI Ecosystem Health 2017,1263-SW,1263,SW,0,0,0,0,0,0,0,0,0,0,0,0,0.09198486921186946,Yes
ABMI Ecosystem Health 2017,1264-NE,1264,NE,0,0,0,0,0,0,0,0,0,0.008770550756359696,0,0,0.9863681903947632,Yes
ABMI Ecosystem Health 2017,1264-NW,1264,NW,0,0,0,0,0,0,0,0,1.2895543937585454,0.04077120717415879,0,0.06794163872377797,3.321718350582787,No
ABMI Ecosystem Health 2017,1264-SE,1264,SE,0,0,0,0,0,0.05891128256708269,0,0,0.1452214181487552,0,0.6767103746931331,0,2.5996414565285426,No
ABMI Ecosystem Health 2017,1264-SW,1264,SW,0,0,0,0,0,0,0,0,0,0.03263164250972968,0,0,0,Yes
ABMI Ecosystem Health 2017,1265-NE,1265,NE,1.7844352083135964,0.40113978218897245,0,0.1216112374180008,0,0,0.13037589628733892,0,0,1.3774853965681537,0.12407525982654585,0.515785795938366,0.39780149963648903,Yes
ABMI Ecosystem Health 2017,1265-NW,1265,NW,0.012346975925501463,0,0.06427311301963419,0.7417190218497487,0,0,0.02411737209904577,0.009020969717373688,0,0.10888420388412544,0,0.041456370897492864,1.7368677304571243,No
ABMI Ecosystem Health 2017,1265-SE,1265,SE,0.21151462769751322,0.053007117069854864,0,0.13229518941943,0,0,0,0,0,0.008970359123942196,0,0,0.04821148193035567,No
ABMI Ecosystem Health 2017,1265-SW,1265,SW,6.158991718050385,0,0,4.429479604976864,0,0,0,0,0,0.705606452106976,0,0,1.2954523641949305,Yes
ABMI Ecosystem Health 2018,1266-NE,1266,NE,0,0,0,0,0,0,0.026595720214258607,0,0,0,0,0,1.5783972660945902,Yes
ABMI Ecosystem Health 2018,1266-NW,1266,NW,0,0.04766270853942574,0,0,0,0,0,0.830895716296765,0,0,0,0,4.53242029732455,No
ABMI Ecosystem Health 2018,1266-SE,1266,SE,0,0,0,0,0,0.49269147947228636,0,1.3959253597962724,0,0,0,0,1.1014086919949637,No
ABMI Ecosystem Health 2018,1266-SW,1266,SW,0,0,1.3001863239855882,0,0,1.9643724532030635,0,0,0,0,0,0,0.43528009081668423,Yes
ABMI Ecosystem Health 2018,1267-NE,1267,NE,0.40439035569152176,0,0.12003842769335633,0,0,0,0,0.10515818899300768,0,0,0,0,0.12146739864071324,Yes
ABMI Ecosystem Health 2018,1267-NW,1267,NW,0,0.2406035637453936,0,0,0,0,0,0,0,0,0,0.7048303786622964,0.03129683559320275,No
ABMI Ecosystem Health 2018,1267-SE,1267,SE,0,0.119830648826981,0,0,0,0,0,0,0,0,0,0,0.16891438871157835,No
ABMI Ecosystem Health 2018,1267-SW,1267,SW,0,0,0,0,0,0.42173592876296,0,0,0,0,0,0.07871120541035571,0.20909346805983117,Yes
ABMI Ecosystem Health 2018,1268-NE,1268,NE,0,0.12505780479272452,0,0,0,0,0,0.10253290604673253,0,0,0,0.09778877216843437,0.24952235727521496,Yes
ABMI Ecosystem Health 2018,1268-NW,1268,NW,0.24684870274658974,0.15458597212954434,0,0,0,0,0,0,0,0,0.04163826648608244,2.705164889316862,0.20550174860606446,No
ABMI Ecosystem Health 2018,1268-SE,1268,SE,0,0,0,0,0,0.014437520953090558,0,0,0,0,0,5.0347575528914925,0.12555109631237682,No
ABMI Ecosystem Health 2018,1268-SW,1268,SW,0,0.2625797422215991,0,0,0,0,0,0,0,0,0,0,0.4362637905880598,Yes
ABMI Ecosystem Health 2019,1274-NE,1274,NE,0,0,7.571075973219888,0,0,0,0,0,0,0.19364482953420195,0,0,0.6992863002719666,Yes
ABMI Ecosystem Health 2019,1274-NW,1274,NW,0,0,0.49214432168758715,0,0,0,0,0,0,0,0,0,0,No
ABMI Ecosystem Health 2019,1274-SE,1274,SE,0,0,0.7223230693113459,0,0,0,0,0,0,0,0,0,0.061448694200377706,No
ABMI Ecosystem Health 2019,1274-SW,1274,SW,0,0,0.206257072645212,0,0,0,0,0,0,0.10256271196999643,0,0,0.03305706814259072,Yes
ABMI Ecosystem Health 2015,1275-NE,1275,NE,0,0,0.20592902700331445,0,0,0,0,0,0.19196681282164613,0,0,0,0.14601612175404402,Yes
ABMI Ecosystem Health 2015,1275-NW,1275,NW,0,0,0.0072518988305844455,0,0,0,0,0,0,0,0,0,0.6954845699248511,No
ABMI Ecosystem Health 2015,1275-SE,1275,SE,0,0,0,0,0,0,0,0,4.690114220944008,0,0,0,61.69300135173276,No
ABMI Ecosystem Health 2015,1275-SW,1275,SW,0,0,0.2780889176991377,0,0,0,0,0,1.7828815931152708,0,0,0,0.597940931514419,Yes
ABMI Ecosystem Health 2015,1276-NE,1276,NE,0,0,0.5155543169478553,0,0,0,0,0,0,0,0,0,0,Yes
ABMI Ecosystem Health 2015,1276-NW,1276,NW,0,0,0.0907530293205213,0,0,0,0,0,0,0,0,0,0,No
ABMI Ecosystem Health 2015,1276-SE,1276,SE,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes
ABMI Ecosystem Health 2015,1276-SW,1276,SW,0,0,0.07872209058784957,0,0,0,0,0.14700418022208486,0,0,0,0,0.3021078336360368,No
ABMI Ecosystem Health 2015,1277-NE,1277,NE,0,0,0.31367166262685253,0,0,0,0,0.01068360176373522,0.11639995877838542,0,0,0,0.46986578195593703,No
ABMI Ecosystem Health 2015,1277-NW,1277,NW,0,0,0.05693409832364021,0,0,0,0,0.03911944031979373,0,0,0,0,15.715096016192145,No
ABMI Ecosystem Health 2015,1277-SE,1277,SE,0,0,0.2096546532806295,0,0,0,0,0.031071562804280254,0.9132843540256737,0,0,0,31.264697972608474,Yes
ABMI Ecosystem Health 2015,1277-SW,1277,SW,0,0,0.027926021676219534,0,0,0,0,0,0.03315765908107928,0,0,0,8.181136203263234,Yes
ABMI Ecosystem Health 2017,1278-NE,1278,NE,0,0,0.13644337900321754,0,0,0,0,0,0.027697172819231154,0,0,0,0.0777345366323848,Yes
ABMI Ecosystem Health 2017,1278-NW,1278,NW,0,0,0.02424857337736974,0,0,0,0,0,0,0,0,0,0.4698456959687815,No
ABMI Ecosystem Health 2017,1278-SE,1278,SE,0,0,0.07557449566639417,0,0,0,0,0,0.6807718891390732,0,0,0,0.1834169944354525,No
ABMI Ecosystem Health 2017,1278-SW,1278,SW,0,0,0.3514772382921438,0,0,0,0,0,0.3643879408680249,0,0,0,0.2545732989444449,Yes
ABMI Ecosystem Health 2017,1292-NE,1292,NE,0,0,0,0,0,0.1813767078422317,0,0,0,0,0,0,0,Yes
ABMI Ecosystem Health 2017,1292-NW,1292,NW,0,0,0,0,0,0,0,0,0,0,0,6.725481839253398,0,No
ABMI Ecosystem Health 2017,1292-SE,1292,SE,0,0,0,0,0,0,0,0,0,0,0,0.5196796692505979,0.28971338637297994,No
ABMI Ecosystem Health 2017,1292-SW,1292,SW,0,0.05919345303501472,0,0,0,0,0,0,0,0,0.03741648784747744,0.5672724826155914,3.0050854756266583,Yes
ABMI Ecosystem Health 2017,1293-NE,1293,NE,0.12026454899610341,0,0,0,0,0,0,0,0,0,0,0.34277668131700534,0,Yes
ABMI Ecosystem Health 2017,1293-NW,1293,NW,0,0.05857636809813344,0,0,0,0,0,0,0,0,0.32139247382797426,2.8874602997808907,0,No
ABMI Ecosystem Health 2017,1293-SE,1293,SE,0,0,0,0,0,0,0,0,1.752442528132633,0,0,0.041454899721609,0.6753535875753609,No
ABMI Ecosystem Health 2017,1293-SW,1293,SW,0,0.12978008696633953,0,0,0,0,0,0,0,0.10399963206808129,0.08156478632452856,3.755574796334723,0.6179374762027572,Yes
ABMI Ecosystem Health 2018,1294-NE,1294,NE,0,0,0,0,0,0,0,0,0,0.015137209535289997,0,1.1922175095650576,1.2314823053427426,Yes
ABMI Ecosystem Health 2018,1294-NW,1294,NW,0,0.057648329834213176,0,0,0.14234862481816216,0,0,0.04168029980687997,0,0.06352737809486765,0.12200931067230142,2.7520772223032024,2.0457739187389583,No
ABMI Ecosystem Health 2018,1294-SE,1294,SE,0.012294155434708394,0,0,0,0,0,0,0.07320386040378292,0,0.059842046393665665,0,0.03478067834495781,0.8329384894856602,No
ABMI Ecosystem Health 2018,1294-SW,1294,SW,0.7893702076334569,0,0,0,0,0.16518379993589735,0,0,0,0.0690209084017127,0,0,0.2334685988640135,Yes
ABMI Ecosystem Health 2018,1295-NE,1295,NE,18.079765041093047,0.21573045604253963,0,0,0,0,0,0,0,0,0.10102004813486011,0.03982601971921279,1.8381406252457637,Yes
ABMI Ecosystem Health 2018,1295-NW,1295,NW,5.460351914409478,0.2855960616162324,0,0,0,0,0,0,0,0,0,0,1.1471589695288862,No
ABMI Ecosystem Health 2018,1295-SE,1295,SE,0.031342323503196025,1.368765153896695,0,0,0,0,0,0,0,0,0.043064741015559106,4.81013554986221,3.756268830260117,No
ABMI Ecosystem Health 2018,1295-SW,1295,SW,2.2561879639823093,0.2786973471539481,0,0,0,0.05388317247694786,0,0,0,0,0,0.8013737653369761,1.443466732585048,Yes
ABMI Ecosystem Health 2018,1296-NE,1296,NE,0,0,0,0,0,0,0,0.62427532658445,0,0.4055959590389613,0.03877058053961741,0.705851384771397,0.1887219884190291,Yes
ABMI Ecosystem Health 2018,1296-NW,1296,NW,0,0,0,0.05649533913287638,0,0,0.10592079857133563,0.10958297047026548,0,0,0,0,1.586673503938894,No
ABMI Ecosystem Health 2018,1296-SE,1296,SE,0,0.013998857609147099,0,0,0,0,0,0,0,0,0,1.6151598374150553,0,No
ABMI Ecosystem Health 2018,1296-SW,1296,SW,0,0,0,0,0,0,0,0,0,0.06368301768956848,0,0.3382397798273286,0.791112272242539,Yes
ABMI Ecosystem Health 2015,13-NE,13,NE,0.738731035765277,0,0,0,0,0,0,0,0,0,0,0.8596969784582251,0,Yes
ABMI Ecosystem Health 2015,13-NW,13,NW,0.010931367617631246,0,0,0,0,0,0,0,0,0,0,0.3991043648907421,0,No
ABMI Ecosystem Health 2015,13-SE,13,SE,2.26741309038176,0,0,0,0,0,0,0.4616655937339356,0,0,0,6.482196906923584,0,No
ABMI Ecosystem Health 2015,13-SW,13,SW,0.6071096233971416,0.1719923484355148,0,0,0,0.041826938548569045,0,0,0,0,0,0,0,Yes
ABMI Ecosystem Health 2019,1300-NE,1300,NE,0,0,0.14588595537655585,0,0,0,0,0.031946752115964074,0,0,0,0,0.6573741548110406,No
ABMI Ecosystem Health 2019,1300-NW,1300,NW,0,0,0.007310909431589511,0,0,0,0,0.12875827257097763,0.597404005448001,0,0,0,0,No
ABMI Ecosystem Health 2019,1300-SE,1300,SE,0,0,2.9015465496917923,0,0,0,0,0.9438217058218212,0.2224379092090597,0.16828829489146768,0,0,8.66223314823735,Yes
ABMI Ecosystem Health 2019,1300-SW,1300,SW,0,0,0.051726579444809954,0,0,0,0,0.5453539310497035,0,0.026608338485754914,0,0,0.4796918485420234,Yes
ABMI Ecosystem Health 2019,1302-NE,1302,NE,0,0,0.08708597483425196,0,0,0,0,0,0,0,0,0,0.1311877195653772,No
ABMI Ecosystem Health 2019,1302-NW,1302,NW,0,0,0.07761295604629936,0,0,0,0,0,0.26133220680554947,0.048345596064351716,0,0,0.7618145969081113,No
ABMI Ecosystem Health 2019,1302-SE,1302,SE,0,0,0.021548674079432076,0,0,0,0,0.9666929132937027,0.39007756471131294,0,0,0,1.1567386600451297,Yes
ABMI Ecosystem Health 2019,1302-SW,1302,SW,0,0,0.7261225014206865,0,0,0,0,0.1814358104090433,0.06024588239571758,0,0,0,0.10852491933621453,Yes
ABMI Ecosystem Health 2015,1304-NE,1304,NE,0,0,2.325560463601926,0,0,0,0,0,1.0355411068043485,0,0,0,0.7987071333850533,Yes
ABMI Ecosystem Health 2015,1304-NW,1304,NW,0,0,0.04326880838404975,0,0,0,0,0,0,0,0,0,0.4139961169381695,No
ABMI Ecosystem Health 2015,1304-SE,1304,SE,0,0,0,0,0,0,0,0,0.007894488683551663,0,0,0,0,No
ABMI Ecosystem Health 2015,1304-SW,1304,SW,0,0,1.2068765998298938,0,0,0,0,0,0,0,0,0,5.190661999274995,Yes
ABMI Ecosystem Health 2015,1305-NE,1305,NE,0,0,0.04740681106882507,0,0,0,0,0.14283803984772434,71.42314222869985,0,0,0,0.2616677723397265,Yes
ABMI Ecosystem Health 2015,1305-NW,1305,NW,0,0,0.05072176179310221,0,0,0,0,0.09354811468678129,10.643197363937254,0,0,0,3.5901872567904753,Yes
ABMI Ecosystem Health 2015,1305-SE,1305,SE,0,0,0.029501106125882488,0.013099303381061973,0,0,0,7.5100118210383835,3.2232061930104914,0,0,0,3.696897210928023,No
ABMI Ecosystem Health 2015,1305-SW,1305,SW,0,0,0.17522460754198255,0,0,0,0,2.278285467634827,8.98849486944668,0,0,0,2.8941957860839933,No
ABMI Ecosystem Health 2017,1321-NE,1321,NE,0,0,0,0,0,0,0,0,0,0,0,0,0.6752902792742993,Yes
ABMI Ecosystem Health 2017,1321-NW,1321,NW,0.598543405537903,0,0,0,0,0,0,0,0,0,0.0334216923623796,0.06693626016692307,0.49383506390706483,No
ABMI Ecosystem Health 2017,1321-SE,1321,SE,0,0,0,0,0,0,0,0,0,0,0,0,1.2006819648843305,No
ABMI Ecosystem Health 2017,1321-SW,1321,SW,0.21217325348714983,0,0,0,0,2.0990189185357093,0,0,0,0,0,0,2.1031389116248054,Yes
ABMI Ecosystem Health 2017,1322-NE,1322,NE,7.1253843740679486,0,0,0,0,0,0,0,0.23245326532593188,0,0,0.23243718315362122,0,Yes
ABMI Ecosystem Health 2017,1322-NW,1322,NW,0,0,0,0,0,0,0,0,2.4212785248368704,0,0.24644746050054378,0.17856187570034318,0,No
ABMI Ecosystem Health 2017,1322-SE,1322,SE,0.26200810455065,0,0,0,0,0.009036581186833785,0,0,0.2390276134996601,0,0,0.20005080176081863,0,No
ABMI Ecosystem Health 2017,1322-SW,1322,SW,0.13457443342388514,0,0,0,0,1.1675586861956724,0,0,0.4207061601541539,0,0,0,2.3668854501156402,Yes
ABMI Ecosystem Health 2018,1323-NE,1323,NE,0,0,0,0,0,0.5212136522625399,0.2604802076712857,0,1.6498820934500587,0.7142170133008346,0,0,0.2306578783395271,Yes
ABMI Ecosystem Health 2018,1323-NW,1323,NW,0,0,0,0,0,0,0,0.28604754223058493,0.8167779668892527,0,0,0,0,No
ABMI Ecosystem Health 2018,1323-SE,1323,SE,0,0,0,0,0,0,0,0.26366357682256825,0.786730193828023,0,0,0.09342663567394183,0,No
ABMI Ecosystem Health 2018,1323-SW,1323,SW,0,0,0,0.030271843915598666,0,0,0.027529499803491085,0,5.998839803874778,0,0.07219166830132193,0,0.049175063338067246,Yes
ABMI Ecosystem Health 2018,1324-NE,1324,NE,4.69779524963792,0,0,0,0,0,0,0.053071776673932224,0,0,0,0,0.8675891942438311,Yes
ABMI Ecosystem Health 2018,1324-NW,1324,NW,0.5133840785911096,0,0,0,0,0,0,0,0.08024227182193465,0,0,0,3.177798259718432,No
ABMI Ecosystem Health 2018,1324-SE,1324,SE,0,0,0,0,0,0,0.07089901086005033,0,0.1474145123001554,0,0.1862620810321701,0.14802125162067337,1.1572205389850088,No
ABMI Ecosystem Health 2018,1324-SW,1324,SW,0.15824756083279168,0,0,0,0,0,0.02866811399718784,0,0.2730658678702985,0,0,0.07429579430626027,0.45925741499515055,Yes
